lonXStart, latYStart, TimeStart, lonXEnd, latYEnd, TimeEnd, MMSI
-163.519682,54.218823,412772822,-164.098118,54.266175,412779252,477601920
-164.180645,54.274268,412780142,-164.473323,54.299137,412783250,477601920
-164.592265,54.310883,412784509,-164.94421,54.343842,412788250,477601920
-164.94421,54.343842,412788250,-165.248402,54.377782,412791829,477601920
-132.154148,49.949463,410561439,-131.905928,49.90053,410564757,258000060
-131.905928,49.90053,410564757,-131.450718,49.80846,410570788,258000060
-131.450718,49.80846,410570788,-131.159198,49.753343,410574509,258000060
-131.026225,49.726367,410576189,-130.82715,49.68275,410578700,258000060
-130.48584,49.607408,410583028,-130.295045,49.56857,410585462,258000060
-130.295045,49.56857,410585462,-129.976593,49.506525,410589581,258000060
-129.583037,49.406468,410594911,-129.370382,49.3571,410597759,258000060
-123.208235,49.66496,411475896,-123.17397,49.68499,411483951,258000060
-123.174007,49.684873,411515270,-123.17397,49.684845,411517790,258000060
-123.173957,49.684848,411519234,-123.17399,49.68486,411522830,258000060
-123.17399,49.68486,411522830,-123.173982,49.684857,411524995,258000060
-123.173982,49.684857,411524995,-123.174005,49.684875,411528234,258000060
-123.173955,49.684897,411530032,-123.174008,49.684853,411534352,258000060
-123.174008,49.684853,411534352,-123.173978,49.684855,411536518,258000060
-123.173963,49.684882,411652623,-123.173997,49.684845,411656222,258000060
-123.173997,49.684845,411656222,-123.173982,49.684862,411658385,258000060
-123.173982,49.684862,411658385,-123.174002,49.684898,411663063,258000060
-123.174002,49.684898,411663063,-123.17395,49.684887,411667024,258000060
-123.173957,49.6849,411667382,-123.174008,49.684838,411674944,258000060
-123.173997,49.684882,411716313,-123.174732,49.683882,411719063,258000060
-128.783788,50.153855,412355352,-133.784477,52.328165,412418920,258000060
-133.990935,52.4139,412421521,-134.089092,52.508637,412423422,258000060
-134.182198,52.606272,412425342,-135.008378,53.448948,412442231,258000060
-135.04907,53.489578,412443040,-136.245217,54.67977,412466781,258000060
-136.245217,54.67977,412466781,-136.360247,54.784258,412468961,258000060
-136.406045,54.82587,412469831,-136.581362,55.004685,412473512,258000060
-136.922152,55.331335,412480262,-147.020127,57.15561,412610286,258000060
-147.109632,57.132583,412611266,-147.878803,56.96731,412619747,258000060
-148.623973,56.80773,412627888,-148.804007,56.77177,412629748,258000060
-149.288695,56.662082,412634949,-149.488835,56.618398,412637139,258000060
-150.352808,56.417245,412647027,-150.520288,56.379172,412648937,258000060
-150.578203,56.365768,412649617,-161.662075,54.129962,412773150,258000060
-163.481078,54.21337,412793688,-164.10611,54.265668,412801039,258000060
-164.128095,54.267528,412801290,-164.903073,54.334775,412810229,258000060
-138.424757,41.125623,411614138,-137.848787,40.934498,411619246,218007050
-137.67187,40.872722,411620831,-137.471332,40.798913,411622641,218007050
-137.45682,40.794598,411622767,-137.163915,40.71063,411625287,218007050
-135.393888,40.10177,411640976,-135.01695,39.9664,411644359,218007050
-133.27587,39.32066,411659948,-133.019152,39.222753,411662236,218007050
-130.682478,38.282033,411685384,-130.386167,38.165872,411688263,218007050
-127.859488,41.942452,412369163,-127.966057,42.037202,412371051,218007050
-130.995302,44.984168,412427513,-161.60952,54.139218,412790438,218007050
-163.503057,54.210415,412808414,-164.861592,54.345262,412821045,218007050
-126.51175,47.778967,411234854,-126.076233,47.635167,411245897,255036085
-125.3804,47.34415,411307198,-125.385567,47.3318,411309218,255036085
-124.958233,47.026567,411389933,-124.956033,47.0266,411392041,255036085
-123.911117,46.969867,411514008,-123.911117,46.969883,411515967,255036085
-123.911117,46.969883,411515967,-123.911117,46.969883,411517948,255036085
-123.911117,46.969883,411560788,-123.911117,46.969883,411562768,255036085
-123.911117,46.969883,411569788,-123.911117,46.969883,411573207,255036085
-123.911117,46.969883,411573207,-123.911117,46.969883,411576807,255036085
-123.911117,46.969883,411594627,-123.911117,46.969883,411602546,255036085
-123.911117,46.969883,411602726,-123.911117,46.9699,411605244,255036085
-123.911117,46.9699,411605244,-123.911117,46.9699,411608487,255036085
-123.911133,46.969867,411616945,-123.911133,46.969867,411619286,255036085
-123.911133,46.969867,411619286,-123.911117,46.969883,411621987,255036085
-123.911117,46.9699,411622347,-123.911117,46.9699,411625047,255036085
-123.911133,46.969883,411636207,-123.911117,46.969883,411638548,255036085
-123.911117,46.969883,411643047,-123.911117,46.969883,411645028,255036085
-123.911133,46.9699,411650069,-123.911133,46.9699,411652766,255036085
-123.91115,46.969867,411657445,-123.911133,46.969867,411660148,255036085
-123.911133,46.969883,411747986,-123.91115,46.969883,411750146,255036085
-123.91115,46.969883,411753747,-123.91115,46.969883,411755548,255036085
-123.911133,46.9699,411757707,-123.911117,46.9699,411759868,255036085
-123.911117,46.969883,411761308,-123.911117,46.969883,411763108,255036085
-123.911117,46.969883,411768147,-123.911117,46.9699,411770848,255036085
-123.911117,46.969883,411771928,-123.911117,46.969867,411773729,255036085
-123.911117,46.969867,411773729,-123.911117,46.969883,411777869,255036085
-123.9111,46.969883,411778407,-123.911117,46.9699,411781109,255036085
-123.911117,46.9699,411781649,-123.911117,46.9699,411783821,255036085
-123.911133,46.9699,411785561,-123.91115,46.969867,411792179,255036085
-123.91115,46.969867,411792179,-123.911133,46.969883,411795061,255036085
-123.911117,46.969883,411821050,-123.911117,46.9699,411825189,255036085
-123.911117,46.9699,411825189,-123.911117,46.969883,411827529,255036085
-123.911117,46.969883,411827529,-123.911133,46.969883,411829688,255036085
-123.911133,46.969883,411835090,-123.911133,46.969883,411838689,255036085
-123.911133,46.969883,411843008,-123.9111,46.969883,411847150,255036085
-123.9111,46.969883,411847150,-123.911117,46.969883,411850931,255036085
-123.911117,46.969883,411853090,-123.911117,46.969883,411855070,255036085
-123.911117,46.969883,411855070,-123.911117,46.969883,411857951,255036085
-123.911117,46.969883,411860472,-123.911117,46.9699,411864971,255036085
-123.911117,46.9699,411867851,-123.911133,46.969883,411870731,255036085
-123.911133,46.969883,411870731,-123.911133,46.969883,411873611,255036085
-123.911133,46.969883,411876492,-123.911133,46.969867,411879011,255036085
-123.911117,46.969883,411885851,-123.911117,46.9699,411888370,255036085
-123.911117,46.9699,411888370,-123.911133,46.969867,411892689,255036085
-123.911133,46.969867,411892689,-123.91115,46.969867,411894490,255036085
-123.91115,46.969867,411894490,-123.911133,46.969883,411896651,255036085
-123.911133,46.969883,411896651,-123.911133,46.969883,411899170,255036085
-123.911133,46.969867,411901510,-123.911133,46.969883,411903851,255036085
-123.911133,46.969883,411905291,-123.911133,46.969883,411907451,255036085
-123.911133,46.969867,411917890,-123.911133,46.969883,411922750,255036085
-123.911133,46.969883,411923110,-123.911133,46.969883,411928329,255036085
-123.911133,46.9699,411929590,-123.911117,46.9699,411932649,255036085
-123.911133,46.969883,412027934,-123.911133,46.969883,412030456,255036085
-123.911133,46.9699,412042976,-123.911133,46.9699,412054138,255036085
-123.911133,46.9699,412055759,-123.911133,46.9699,412058099,255036085
-123.911133,46.9699,412060079,-123.911133,46.9699,412062238,255036085
-123.91115,46.969883,412064037,-123.911133,46.9699,412066560,255036085
-123.911133,46.969917,412067998,-123.911133,46.9699,412070158,255036085
-123.911133,46.9699,412074477,-123.911133,46.9699,412081858,255036085
-123.911133,46.9699,412081858,-123.911133,46.9699,412095178,255036085
-123.911133,46.9699,412096257,-123.91115,46.9699,412101298,255036085
-123.911117,46.969883,412107057,-123.911117,46.969883,412111198,255036085
-123.911133,46.9699,412115879,-123.911133,46.969883,412121939,255036085
-123.911133,46.9699,412128245,-123.91115,46.9699,412130542,255036085
-123.911133,46.9699,412131489,-123.91115,46.969883,412134664,255036085
-123.911133,46.9699,412142095,-123.91115,46.969883,412145878,255036085
-123.91115,46.969883,412145878,-123.911133,46.969883,412148579,255036085
-123.911133,46.969883,412148579,-123.911133,46.9699,412157931,255036085
-123.911133,46.9699,412157931,-123.911133,46.969883,412160280,255036085
-123.911133,46.969883,412160280,-123.911133,46.969883,412163880,255036085
-123.911133,46.969883,412164959,-123.911133,46.9699,412167481,255036085
-123.911133,46.9699,412171980,-123.911133,46.969883,412173960,255036085
-123.911133,46.969883,412177919,-123.91115,46.9699,412181339,255036085
-123.91115,46.9699,412183140,-123.91115,46.9699,412185301,255036085
-123.911117,46.969883,412191779,-123.911133,46.969883,412194481,255036085
-123.911133,46.9699,412215719,-123.91115,46.9699,412217698,255036085
-129.961767,46.93755,412305749,-130.925833,47.404017,412321908,255036085
-131.05545,47.46645,412324119,-131.209917,47.5407,412326757,255036085
-131.589567,47.721917,412333149,-131.768483,47.8057,412335995,255036085
-132.076617,47.955667,412340902,-133.678217,48.719617,412367299,255036085
-133.678217,48.719617,412367299,-133.868817,48.805067,412370977,255036085
-133.867067,48.805267,412371041,-134.155592,48.915698,412376239,255036085
-134.155592,48.915698,412376239,-134.7157,49.128583,412384928,255036085
-134.732783,49.135017,412385188,-161.716317,54.223167,412784257,255036085
-163.472367,54.231817,412805858,-164.089017,54.267267,412813607,255036085
-164.80775,54.328817,412821748,-165.563117,54.392917,412829657,255036085
-168.285067,54.4,412860219,-168.5524,54.396133,412863451,255036085
-127.203767,49.168267,412246529,-127.403183,49.2295,412249860,636442610
-127.530517,49.269983,412251998,-132.813767,50.714983,412336829,636442610
-133.021233,50.762833,412340050,-133.38125,50.847433,412345429,636442610
-133.50045,50.87545,412347150,-161.035867,54.119067,412755369,636442610
-161.035867,54.119067,412755369,-161.203333,54.105733,412758053,636442610
-161.203333,54.105733,412758053,-161.617983,54.096067,412765338,636442610
-163.535833,54.221267,412795788,-164.020333,54.265,412803390,636442610
-164.246083,54.283667,412806860,-164.49435,54.3053,412810789,636442610
-164.49435,54.3053,412810789,-164.837183,54.337483,412815328,636442610
-168.09865,54.550133,412858291,-168.260517,54.564467,412860521,636442610
-165.359713,54.676395,410249699,-165.558488,54.378777,410504807,367059008
-165.528185,54.426152,410538647,-165.576777,54.370075,410838008,367059008
-165.571543,54.367547,410867889,-165.474983,54.479383,411119228,367059008
-165.474983,54.479383,411119228,-165.458172,54.403685,411121769,367059008
-165.478697,54.393138,411153529,-165.480062,54.483388,411402130,367059008
-165.500922,54.442875,411437637,-165.530433,54.39799,411723887,367059008
-165.530433,54.39799,411723887,-165.586037,54.364263,411726166,367059008
-165.55372,54.399167,411766647,-165.333022,54.672917,411995738,367059008
-165.333022,54.672917,411995738,-165.395967,54.625085,411997979,367059008
-165.338942,54.698875,412111838,-165.394052,54.636875,412313688,367059008
-165.366522,54.626733,412452020,-165.69706,54.446623,412516809,367059008
-167.598483,54.608762,412767726,-171.042682,56.693083,412858769,367059008
-171.102798,56.696703,412860911,-171.0836,56.754903,412864100,367059008
-171.106467,56.762823,412864600,-171.005308,56.743582,412885649,367059008
-171.045805,56.735028,412888518,-171.01835,56.722558,412899439,367059008
-171.01835,56.722558,412899439,-171.0779,56.709848,412904720,367059008
-130.89669,38.69563,411836379,-130.595013,38.583973,411839296,566479000
-121.266382,34.653173,412210797,-121.447432,34.862835,412213865,566479000
-121.478713,34.898718,412214350,-121.648953,35.096428,412217052,566479000
-126.707158,39.799335,412410312,-126.916408,39.907213,412412208,566479000
-129.100795,41.185943,412434545,-129.518545,41.539402,412439657,566479000
-129.902743,41.863333,412444355,-131.264633,42.979582,412460683,566479000
-131.264633,42.979582,412460683,-161.60539,54.044622,412726884,566479000
-163.330588,54.20436,412737342,-164.124177,54.271562,412742407,566479000
-164.124177,54.271562,412742407,-164.4982,54.3021,412744787,566479000
-164.4982,54.3021,412744787,-164.829028,54.333372,412746964,566479000
-165.549115,54.386515,410501557,-165.549873,54.434963,410729304,367185000
-165.828093,54.175817,410739396,-165.827975,54.174982,410742947,367185000
-165.827975,54.174982,410742947,-165.828377,54.175115,410744926,367185000
-165.828083,54.174988,410746544,-165.829067,54.175023,410749247,367185000
-165.321095,54.782323,411050386,-165.51419,54.513477,411284915,367185000
-165.568208,54.463435,411286776,-165.629547,54.408802,411288817,367185000
-165.857443,54.179635,411296898,-165.857027,54.179708,411298855,367185000
-165.85723,54.179578,411307135,-165.857372,54.179665,411309118,367185000
-166.512348,53.903802,411626914,-166.512347,53.903795,411636273,367185000
-165.483263,54.668518,411813311,-164.959755,55.065553,411866983,367185000
-164.959755,55.065553,411866983,-165.605672,54.586397,412073743,367185000
-165.494412,54.672587,412176561,-165.716532,54.481988,412314123,367185000
-165.42254,54.752467,412442615,-165.569107,54.5492,412487891,367185000
-165.573045,54.546822,412487969,-166.509785,53.907622,412516741,367185000
-166.772982,55.203992,412766345,-166.663512,55.823658,412810423,367185000
-166.64668,55.829822,412810703,-166.527175,55.86935,412812523,367185000
-166.543342,55.954387,412819864,-166.784202,55.957653,412823204,367185000
-166.864258,56.035428,412828545,-169.541232,56.873312,412867435,367185000
-126.318392,47.905487,411087594,-126.21089,47.967562,411089404,352440000
-122.92157,49.185955,411409688,-122.921605,49.185957,411411488,352440000
-122.9216,49.185947,411412208,-122.921605,49.185972,411414008,352440000
-122.921585,49.18596,411414728,-122.921587,49.185898,411416888,352440000
-122.921598,49.185967,411432727,-122.921575,49.185935,411435246,352440000
-124.487695,33.73107,412225819,-124.680515,33.751632,412227920,352440000
-127.442053,36.837285,412275593,-127.55347,36.97216,412277606,352440000
-128.275268,37.78445,412289963,-128.418202,37.950868,412292388,352440000
-131.210213,40.982793,412338332,-131.336467,41.110848,412340346,352440000
-133.78473,43.661097,412379238,-148.549043,55.462552,412593619,352440000
-148.549043,55.462552,412593619,-151.223428,55.289175,412613957,352440000
-151.334727,55.279482,412614821,-161.413603,54.201973,412693179,352440000
-161.431413,54.199973,412693311,-161.675752,54.164258,412695146,352440000
-163.477712,54.207135,412708149,-164.091,54.264867,412712692,352440000
-164.209883,54.286553,412713597,-164.51926,54.316255,412715866,352440000
-164.574775,54.321258,412716262,-164.8468,54.34841,412718111,352440000
-126.856733,34.177133,410946888,-126.7164,34.161067,410948822,372000400
-126.267483,34.116017,410955028,-126.088267,34.106317,410957529,372000400
-125.55965,34.053633,410965048,-125.39405,34.035217,410967309,372000400
-125.261883,34.023517,410969090,-125.06335,34.00475,410971739,372000400
-125.021917,34.00055,410972300,-124.760833,33.9841,410975873,372000400
-123.960433,33.957083,410986740,-123.732917,33.947817,410989937,372000400
-122.907,33.9052,411001178,-122.7422,33.9025,411003424,372000400
-121.8562,33.86485,411015549,-121.679933,33.858883,411018010,372000400
-121.36635,33.907367,411199162,-121.541483,33.9462,411201982,372000400
-122.11965,34.477483,411217160,-122.2089,34.62875,411220453,372000400
-122.3221,34.8116,411224391,-122.409417,34.953867,411227548,372000400
-122.423217,34.976333,411228054,-122.47695,35.0629,411229981,372000400
-122.854633,35.66395,411243182,-122.904683,35.749967,411245112,372000400
-122.959533,35.85895,411247494,-123.004033,35.941017,411249323,372000400
-128.925333,39.840233,411602364,-128.94315,40.005567,411605196,372000400
-129.266967,42.733667,411652798,-129.297267,42.926633,411656044,372000400
-128.86855,45.472567,411699594,-128.6335,45.5951,411702926,372000400
-125.89685,46.193917,411742784,-125.719033,46.194083,411745074,372000400
-127.23695,47.00935,411922771,-127.1699,47.162567,411925431,372000400
-127.14525,47.214767,411926351,-127.045833,47.4048,411929722,372000400
-126.023683,47.490767,411970868,-125.927467,47.578067,411972982,372000400
-125.9037,47.657083,412021336,-125.902767,47.66735,412023316,372000400
-125.8711,47.724483,412030696,-125.85415,47.74705,412033398,372000400
-125.78865,47.863733,412048699,-125.777117,47.8874,412051758,372000400
-125.761117,47.889783,412052377,-125.75225,47.901717,412054404,372000400
-127.834967,49.38525,412405173,-127.999217,49.434867,412407025,372000400
-128.004517,49.436583,412407085,-128.26575,49.51225,412410054,372000400
-128.271083,49.513617,412410116,-128.958033,49.6916,412417915,372000400
-128.958033,49.6916,412417915,-129.154667,49.753333,412420194,372000400
-129.231283,49.772283,412421055,-161.620333,54.07025,412828584,372000400
-162.102733,54.08115,412834664,-162.341433,54.109967,412837644,372000400
-162.847467,54.156683,412843426,-163.027467,54.172683,412845455,372000400
-163.4763,54.226867,412850695,-164.09335,54.275983,412857052,372000400
-164.167917,54.281283,412857773,-164.470233,54.301917,412860673,372000400
-164.633667,54.311583,412862089,-165.157667,54.354083,412866219,372000400
-123.82217,46.201132,410363865,-123.822098,46.201093,410366567,241004080
-126.654462,46.193647,412357387,-127.032523,46.188917,412362247,241004080
-131.571945,47.266833,412423547,-131.87708,47.378323,412427886,241004080
-131.934072,47.399835,412428707,-160.79994,54.024747,412814867,241004080
-160.79994,54.024747,412814867,-161.606912,54.065363,412824600,241004080
-162.101352,54.102075,412830661,-162.340445,54.11461,412833480,241004080
-163.491725,54.215102,412846510,-164.084915,54.265232,412853128,241004080
-164.218758,54.277545,412854587,-164.474502,54.298705,412857367,241004080
-164.60853,54.30854,412858708,-164.859905,54.327385,412861039,241004080
-164.859905,54.327385,412861039,-165.081057,54.355372,412862995,241004080
-133.848567,40.884833,411680608,-133.5507,40.7428,411683585,636090977
-132.320467,40.1811,411695686,-132.07325,40.059133,411698158,636090977
-132.07325,40.059133,411698158,-131.881633,39.969883,411700055,636090977
-131.796633,39.93225,411700883,-130.952,39.532267,411709210,636090977
-126.793417,37.31585,411753720,-126.62125,37.212533,411755650,636090977
-129.025133,39.72495,412372988,-129.1291,39.794917,412375016,636090977
-129.1328,39.7973,412375086,-129.227667,39.86175,412376938,636090977
-129.84535,40.295233,412388916,-130.095883,40.473467,412393677,636090977
-130.210683,40.548383,412395788,-130.382017,40.66905,412399047,636090977
-130.821367,40.96805,412407246,-131.005567,41.096767,412410788,636090977
-131.08715,41.1547,412412378,-161.652533,53.986933,412836182,636090977
-163.47225,54.203933,412853610,-164.07955,54.255283,412859262,636090977
-164.2504,54.27045,412860797,-164.864333,54.324017,412865862,636090977
-136.272333,35.579183,411919162,-135.98085,35.5286,411922118,636946910
-135.5721,35.454417,411926351,-135.305133,35.4066,411929120,636946910
-134.744083,35.306867,411934892,-134.56495,35.276183,411936739,636946910
-127.132133,38.167,412567376,-160.7281,53.739667,412856027,636946910
-163.521233,54.212733,412873139,-164.842233,54.3306,412881010,636946910
-162.33893,54.429325,410899906,-162.359628,54.415158,410918807,367407439
-162.456083,54.42395,410932347,-162.473248,54.376823,410935015,367407439
-162.36755,54.29299,410974028,-162.36836,54.295138,411026492,367407439
-162.476917,54.389675,411053179,-162.476797,54.389672,411058698,367407439
-162.476797,54.389672,411058698,-162.461357,54.42712,411060580,367407439
-162.339093,54.404488,411065999,-162.30492,54.336298,411068040,367407439
-162.30492,54.336298,411068040,-162.34199,54.452045,411115678,367407439
-162.987593,54.68702,412589388,-163.099535,54.653883,412591296,367407439
-163.344043,54.434745,412659573,-163.318803,54.450177,412662302,367407439
-163.070907,54.638632,412673366,-163.065342,54.639525,412702181,367407439
-163.265138,54.477693,412707909,-163.2769,54.460145,412710057,367407439
-163.361377,54.42525,412716076,-163.340303,54.41811,412738319,367407439
-163.069265,54.638435,412746306,-163.060888,54.68924,412752623,367407439
-162.791483,54.817043,412829950,-162.72374,54.847947,412831980,367407439
-165.458647,54.502382,410318228,-165.198077,54.364682,410604133,367614072
-165.30921,54.35522,410606182,-165.4198,54.352188,410608312,367614072
-165.353965,54.375515,410687532,-165.231363,54.390892,410689452,367614072
-165.231363,54.390892,410689452,-165.31248,54.391755,411019379,367614072
-165.249673,54.41703,411103703,-164.62618,54.373188,411136740,367614072
-164.176652,54.450047,411144658,-164.03826,54.475237,411146984,367614072
-161.930052,55.119762,411187809,-161.456862,55.294078,411197090,367614072
-161.456862,55.294078,411197090,-161.04655,55.362118,411203910,367614072
-160.810847,55.409953,411207747,-160.633418,55.412867,411210434,367614072
-159.917603,55.507485,411245153,-159.689742,55.537327,411248927,367614072
-159.61488,55.550013,411250197,-159.443727,55.59062,411253090,367614072
-159.247402,55.650318,411256557,-159.13628,55.683403,411258617,367614072
-159.13628,55.683403,411258617,-158.860375,55.754437,411263528,367614072
-158.860375,55.754437,411263528,-158.642062,55.81869,411267657,367614072
-158.638687,55.81994,411267727,-158.355072,55.940067,411273608,367614072
-158.321928,55.95223,411274316,-158.10207,56.042035,411278996,367614072
-157.591768,56.248267,411288763,-157.491788,56.28985,411290623,367614072
-157.201225,56.40414,411295806,-157.081663,56.4527,411298011,367614072
-155.785952,57.033267,411323658,-155.431085,57.193463,411330650,367614072
-155.29685,57.256018,411333289,-155.114125,57.343598,411336858,367614072
-155.114125,57.343598,411336858,-154.770913,57.48788,411343185,367614072
-154.59369,57.587635,411346888,-154.486723,57.66268,411349586,367614072
-154.47304,57.667947,411349866,-154.368015,57.705252,411351987,367614072
-153.849255,57.87194,411362615,-153.683513,57.92657,411365696,367614072
-153.451538,57.985453,411369836,-153.189977,57.999107,411374036,367614072
-152.423105,57.783688,412156105,-151.748955,57.478838,412193450,367614072
-152.335085,57.702977,412676561,-151.782307,57.586883,412711300,367614072
-163.364487,54.944313,410283449,-162.382548,55.005215,410661217,368000127
-162.46863,54.959317,410687610,-163.367865,54.96228,411067111,368000127
-163.317617,54.798205,411074291,-162.423308,54.98484,411090110,368000127
-162.464163,54.962738,411180289,-163.335977,54.801172,411199991,368000127
-163.370942,54.968437,411204719,-163.366487,54.947138,411466920,368000127
-163.36704,54.952063,411508810,-163.366348,54.955188,411710100,368000127
-163.36612,54.952918,411743150,-163.365572,54.94855,412071029,368000127
-163.33815,54.802693,412075050,-162.385233,55.002948,412094130,368000127
-162.437768,54.977028,412115848,-163.350612,54.801727,412131891,368000127
-163.370883,54.967735,412136539,-163.366098,54.945898,412207429,368000127
-163.365048,54.948362,412216049,-163.366138,54.945168,412283199,368000127
-163.338162,54.802778,412288150,-162.39108,54.997585,412304449,368000127
-166.507195,53.912017,411669247,-166.507202,53.91204,411671827,366857075
-165.633625,54.316192,410624822,-162.8154,54.742468,410659781,368000862
-161.932403,55.11897,410672940,-161.543908,55.280857,410678342,368000862
-159.89695,55.533882,410749670,-159.66102,55.535357,410752552,368000862
-159.581633,55.542043,410753520,-159.183798,55.534182,410758471,368000862
-159.033572,55.54932,410760311,-158.65003,55.567702,410764941,368000862
-158.644428,55.567727,410765011,-158.291905,55.582647,410769251,368000862
-158.291905,55.582647,410769251,-158.07657,55.601252,410771832,368000862
-158.07657,55.601252,410771832,-157.874668,55.61961,410774231,368000862
-157.798973,55.625957,410775112,-155.628107,55.953643,410800940,368000862
-155.628107,55.953643,410800940,-154.724472,56.023887,410811331,368000862
-154.553698,56.042287,410813431,-154.217948,56.083875,410817392,368000862
-154.03416,56.106375,410819513,-153.758377,56.137528,410822593,368000862
-153.460585,56.172977,410825939,-153.291327,56.190093,410827869,368000862
-153.291327,56.190093,410827869,-152.821085,56.231245,410833350,368000862
-152.821085,56.231245,410833350,-152.132208,56.282753,410841531,368000862
-152.132208,56.282753,410841531,-151.95444,56.29446,410843589,368000862
-151.705377,56.314217,410846450,-150.293897,56.387653,410861842,368000862
-150.293897,56.387653,410861842,-149.997348,56.39833,410864973,368000862
-149.997348,56.39833,410864973,-149.813553,56.406587,410866871,368000862
-149.813553,56.406587,410866871,-149.447313,56.421027,410870589,368000862
-149.447313,56.421027,410870589,-137.216027,55.29208,410999529,368000862
-137.216027,55.29208,410999529,-136.94658,55.238762,411002431,368000862
-136.663613,55.186022,411005530,-134.742488,54.897643,411026822,368000862
-134.742488,54.897643,411026822,-134.29982,54.81747,411031761,368000862
-133.902093,54.74519,411036380,-133.546563,54.681858,411040460,368000862
-133.346167,54.642732,411042711,-131.392902,54.182967,411064778,368000862
-131.379715,54.175127,411064989,-130.385102,53.631973,411080663,368000862
-130.334798,53.608508,411081431,-125.175418,49.970328,411196762,368000862
-125.361955,50.192832,411766402,-129.823423,53.340053,411844580,368000862
-130.286952,53.59332,411850869,-131.075747,53.968582,411860706,368000862
-132.093605,54.318258,411874085,-132.574018,54.341272,411878805,368000862
-132.589373,54.342663,411878955,-159.024448,55.356325,412161901,368000862
-159.100933,55.360128,412162691,-159.768187,55.370348,412169591,368000862
-159.807882,55.371418,412169993,-160.021648,55.38118,412172131,368000862
-160.027548,55.381425,412172192,-160.299748,55.374392,412175072,368000862
-161.25201,55.322103,412226551,-161.931923,55.117753,412235062,368000862
-163.528678,54.545238,412290313,-163.81703,54.496867,412294133,368000862
-163.903228,54.485102,412295261,-165.211345,54.35485,412312562,368000862
-165.42105,54.742337,410338812,-165.576693,54.676165,411637136,367919705
-165.494445,54.67963,412270399,-164.850072,55.185228,412819502,367919705
-164.850267,55.194233,412819822,-164.802743,55.164487,412839115,367919705
-165.479185,54.906957,412686164,-164.765557,55.807228,412819725,367003600
-164.772365,55.807203,412823525,-164.744605,55.840003,412828445,367003600
-164.728852,55.820178,412832876,-164.77908,55.817322,412834916,367003600
-164.788407,55.707707,412843656,-165.011657,55.364873,412880346,367003600
-165.056148,55.32324,412881326,-165.219993,55.167527,412884786,367003600
-166.549878,53.878285,411332694,-166.549845,53.878295,411334604,366093106
-165.334417,54.959295,412653753,-165.242555,55.025388,412655574,366093106
-165.242555,55.025388,412655574,-165.134295,55.112618,412657954,366093106
-164.982207,55.253173,412661794,-165.4817,55.058658,412782934,366093106
-165.848587,54.200092,411183912,-165.851098,54.175795,411208032,367709560
-165.624603,54.221253,411500156,-165.612695,54.238148,411540003,367709560
-165.826993,54.228915,411773951,-165.865888,54.185012,411798959,367709560
-165.755582,54.255995,411846133,-165.60846,54.237438,411868951,367709560
-165.807888,54.344502,412487979,-165.610002,54.236652,412516712,367709560
-166.511923,53.904793,410451902,-166.511893,53.904782,410466301,367801065
-166.51193,53.904812,410476410,-166.51195,53.904835,410478302,367801065
-166.51191,53.904812,410524997,-166.511823,53.904795,410527205,367801065
-166.511768,53.904813,410533395,-166.51195,53.904803,410540226,367801065
-166.511973,53.904793,410543245,-166.511848,53.904807,410545165,367801065
-166.511858,53.9048,410545235,-166.511883,53.90479,410547054,367801065
-166.51184,53.904803,410547465,-166.511868,53.90476,410549706,367801065
-166.511932,53.904777,410553155,-166.511873,53.904832,410559957,367801065
-166.511878,53.904818,410563437,-166.511863,53.90478,410566096,367801065
-166.511953,53.904795,410566960,-166.511918,53.904777,410572935,367801065
-166.511902,53.904778,410572994,-166.511927,53.90483,410576103,367801065
-166.511913,53.904805,410585424,-166.51189,53.904825,410589182,367801065
-166.511902,53.904783,410594603,-166.511948,53.904777,410606914,367801065
-166.511915,53.904795,410607244,-166.511927,53.904823,410620723,367801065
-166.511893,53.904812,410647992,-166.511912,53.90482,410650431,367801065
-166.511913,53.904788,410652711,-166.511922,53.904813,410662353,367801065
-166.511898,53.90483,410665730,-166.511932,53.904792,410679622,367801065
-166.511918,53.904833,410714505,-166.511815,53.90481,410716482,367801065
-166.511822,53.904797,410717181,-166.511793,53.904822,410720138,367801065
-166.51185,53.904838,410784708,-166.511873,53.904788,410786917,367801065
-166.511908,53.904825,410788337,-166.51193,53.904808,410793068,367801065
-166.511922,53.904853,410800054,-166.511757,53.904812,410805936,367801065
-166.511865,53.904743,410811404,-166.511878,53.904785,410813504,367801065
-166.511882,53.904837,410818106,-166.511848,53.90481,410820224,367801065
-166.511845,53.90483,410820885,-166.511863,53.904793,410823885,367801065
-166.51191,53.90481,410824425,-166.511987,53.904785,410829184,367801065
-166.511947,53.904793,410829554,-166.511932,53.904818,410833604,367801065
-166.511902,53.90479,410835754,-166.51189,53.904837,410838175,367801065
-166.511898,53.904798,410887958,-166.511845,53.904792,410892436,367801065
-166.511845,53.904792,410892436,-166.511863,53.904782,410894605,367801065
-166.51189,53.904773,410895056,-166.511887,53.904812,410898094,367801065
-166.511785,53.904462,410899955,-166.511803,53.904817,410902965,367801065
-166.511682,53.904813,410903465,-166.511923,53.904775,410914055,367801065
-166.511948,53.904813,410934885,-166.511928,53.904807,410940246,367801065
-166.511928,53.904807,410940246,-166.511868,53.904782,410947466,367801065
